b3rdPersonAimUseWeaponFOV:ThirdPersonCam,True
fCombatDialogueAvoidThreatMaxElapsedTime,5.0
fCombatDialogueAvoidThreatMinElapsedTime,3.0
fCombatDialogueBashDistanceMult,0.33
fCombatDialogueBleedoutDistanceMult,0.75
fCombatDialogueBleedOutMaxElapsedTime,5.0
fCombatDialogueBleedOutMinElapsedTime,1.0
fCombatDialogueBlockDistanceMult,0.33
fCombatDialogueDeathDistanceMult,1.0
fCombatDialogueFleeDistanceMult,1.0
fCombatDialogueFleeMaxElapsedTime,5.0
fCombatDialogueFleeMinElapsedTime,3.0
fCombatDialogueHitDistanceMult,0.5
fCombatDialogueMaximumDistance,100.0
fCombatDialoguePowerAttackDistanceMult,0.5
fCombatDialogueRangedAttackMaxElapsedTime,25.0
fCombatDialogueRangedAttackMinElapsedTime,10.0
fCombatDialogueRangedAttackPercentChance,50.0
fCombatDialogueReloadMaxElapsedTime,25.0
fCombatDialogueReloadMinElapsedTime,10.0
fCombatDialogueReloadPercentChance,50.0
fCombatDialogueSpaceshipDistanceMult,500.0
fCombatDialogueSpaceshipEngineDownMaxElapsedTime,25.0
fCombatDialogueSpaceshipEngineDownMinElapsedTime,10.0
fCombatDialogueSpaceshipGravJumpDownMaxElapsedTime,25.0
fCombatDialogueSpaceshipGravJumpDownMinElapsedTime,10.0
fCombatDialogueSpaceshipShieldsDownMaxElapsedTime,25.0
fCombatDialogueSpaceshipShieldsDownMinElapsedTime,10.0
fCombatDialogueSpaceshipThrustersDownMaxElapsedTime,25.0
fCombatDialogueSpaceshipThrustersDownMinElapsedTime,10.0
fCombatDialogueSpaceshipWeaponsDownMaxElapsedTime,25.0
fCombatDialogueSpaceshipWeaponsDownMinElapsedTime,10.0
fCombatDialogueStandardDistanceMult,1.0
fCombatDialogueStandardMaxElapsedTime,5.0
fCombatDialogueStandardMinElapsedTime,3.0
fCombatDialogueSuppressiveFireMaxElapsedTime,25.0
fCombatDialogueSuppressiveFireMinElapsedTime,10.0
fCombatDialogueSuppressiveFirePercentChance,50.0
fCombatDialogueTauntDistanceMult,0.75
fCombatDialogueTauntMaxElapsedTime,30.0
fCombatDialogueTauntMaxRetryTime,1.0
fCombatDialogueTauntMinElapsedTime,15.0
fCombatDialogueTauntMinRetryTime,0.25
fCombatDisarmedFindBetterWeaponInitialTime,1.0
fCombatDisarmedFindBetterWeaponTime,2.5
fCombatDismemberedHomeRunHeadLift,0.4
fCombatDismemberedHomeRunHeadVelocity,750.0
fCombatDismemberedLimbVelocity,150.0
fCombatDistance,128.0
fCombatDistanceMin,400.0
fCombatDiveBombChanceMax,1.0
fCombatDiveBombOffsetPercent,0.1
fCombatDiveBombSlowDownDistance,16.0
fCombatDodgeAccelerationMult,10.0
fCombatDodgeAcceptableThreatScoreMult,0.5
fCombatDodgeAnimationDistanceOffset,-0.25
fCombatDodgeAnticipateThreatTime,2.0
fCombatDodgeBufferDistance,1.0
fCombatDodgeChanceMax,1.0
fCombatDodgeCheckThreatTime,0.1
fCombatDodgeDecelerationMult,10.0
fCombatDodgeGlanceTime,1.0
fCombatDodgeMovingReactionTime,0.25
fCombatDodgeReactionTime,0.15
fCombatDodgeRotateAngleMax,60.0
fCombatDodgeRotateAngleMin,-60.0
fCombatDodgeWaitTime,1.0
fCombatDodgingActorHitConeMult,0.33
fCombatEffectiveDistanceAnticipateTime,1.0
fCombatEnvironmentBloodChance,0.75
fCombatEvadeAccelerationMult,10.0
fCombatEvadeAcceptableThreatScoreMult,0.75
fCombatEvadeAnimationDistanceOffset,-0.25
fCombatEvadeAnticipateThreatTime,1.0
fCombatEvadeChanceMax,1.0
fCombatEvadeDecelerationMult,10.0
fCombatEvadeDistance,4.0
fCombatEvadeJumpChance,0.5
fCombatEvadeJumpDirectionThreshold,15.0
fCombatEvadeMinDistanceMult,0.5
fCombatEvadeMinPathDistance,4.0
fCombatEvadeReactionTime,0.25
fCombatEvadeRestartPathDistance,1.0
fCombatEvadeRotateAngleMax,60.0
fCombatEvadeRotateAngleMin,-60.0
fCombatEvadeThreatAngle,20.0
fCombatExplosionStaggerPowerThreshold,0.25
fCombatFaceAngleBehaviorDistance,10.0
fCombatFallbackChanceMax,0.5
fCombatFallbackDistanceMax,4.0
fCombatFallbackDistanceMin,1.5
fCombatFallbackMaxAngle,20.0
fCombatFallbackMinMovementDistance,1.0
fCombatFallbackWaitTimeMax,1.5
fCombatFallbackWaitTimeMin,0.75
fCombatFindAllyAttackLocationAllyRadius,1.0
fCombatFindAllyAttackLocationDistanceMax,64.0
fCombatFindAllyAttackLocationDistanceMin,4.0
fCombatFindAttackLocationAvoidTargetCost,2.0
fCombatFindAttackLocationAvoidTargetRadius,4.0
fCombatFindAttackLocationCheckLOSInitialTime,1.0
fCombatFindAttackLocationCheckLOSUpdateTime,0.25
fCombatFindAttackLocationFailedDelayTime,5.0
fCombatFindAttackLocationFindPartnerDistance,12.0
fCombatFindAttackLocationGoalHeuristicOutsideRangeMult,2.0
fCombatFindAttackLocationGoalHeuristicOutsideRangePenalty,16.0
fCombatFindAttackLocationHeuristicOutsideRangeMult,2.0
fCombatFindAttackLocationIntervalAngle,10.0
fCombatFindAttackLocationKeyAngle,5.0
fCombatFindAttackLocationLedgeHeight,2.0
fCombatFindAttackLocationMaxIntervalAngle,90.0
fCombatFindAttackLocationMinimumDistance,0.25
fCombatFindAttackLocationNearTargetDistance,8.0
fCombatFindAttackLocationSearchDistanceMax,64.0
fCombatFindAttackLocationSearchDistanceMid,32.0
fCombatFindAttackLocationSearchDistanceMin,16.0
fCombatFindBetterWeaponTime,5.0
fCombatFindLateralAttackLocationDistanceMax,8.0
fCombatFindLateralAttackLocationDistanceMin,1.0
fCombatFindValidLocationMinDistance,2.0
fCombatFiringArcStationaryTurnMult,0.75
fCombatFlankingAngleOffset,22.5
fCombatFlankingAngleOffsetCostMult,10.0
fCombatFlankingAngleOffsetMax,30.0
fCombatFlankingDirectionDistanceMult,0.2
fCombatFlankingDirectionDistancePercentMult,1.0
fCombatFlankingDirectionDistancePercentRange,0.5
fCombatFlankingDirectionGoalAngleOffset,15.0
fCombatFlankingDirectionMult,10.0
fCombatFlankingDirectionOffsetCostMult,5.0
fCombatFlankingDirectionRotateAngleOffset,15.0
fCombatFlankingDirectionStartAngleCost,4.0
fCombatFlankingDirectionStartAngleMax,30.0
fCombatFlankingDirectionStartAngleMin,15.0
fCombatFlankingDisableAttackTime,1.0
fCombatFlankingDistanceMax,16.0
fCombatFlankingDistanceMin,1.0
fCombatFlankingDistractChanceMax,1.0
fCombatFlankingDistractChanceMin,0.33
fCombatFlankingDistractDistanceMax,8.0
fCombatFlankingDistractDistanceMin,1.0
fCombatFlankingDistractSwitchDirectionChance,0.5
fCombatFlankingDistractTargetLifeTimeMax,20.0
fCombatFlankingDistractTargetLifeTimeMin,4.0
fCombatFlankingDistractUpdateDistance,4.0
fCombatFlankingDistractUpdateTime,0.5
fCombatFlankingDistractUpdateTimeMax,5.0
fCombatFlankingGoalAngleFarMax,30.0
fCombatFlankingGoalAngleFarMaxDistance,16.0
fCombatFlankingGoalAngleFarMin,10.0
fCombatFlankingGoalAngleFarMinDistance,6.0
fCombatFlankingGoalAngleNear,180.0
fCombatFlankingGoalCheckDistanceMax,8.0
fCombatFlankingGoalCheckDistanceMin,4.0
fCombatFlankingGoalCheckDistanceMult,0.75
fCombatFlankingLocationGridSize,0.5
fCombatFlankingMaxTurnAngleGoal,75.0
fCombatFlankingMaxTurnAngleMax,60.0
fCombatFlankingMaxTurnAngleMin,45.0
fCombatFlankingMaxTurnAngleRange,180.0
fCombatFlankingMaxTurnAngleStart,15.0
fCombatFlankingNearDistance,6.0
fCombatFlankingRotateAngle,135.0
fCombatFlankingStalkRange,4.0
fCombatFlankingStalkTimeMax,10.0
fCombatFlankingStalkTimeMin,0.01
fCombatFlankingStepDistanceGoalMultMax,0.25
fCombatFlankingStepDistanceGoalMultMin,0.1
fCombatFlankingStepDistanceMax,6.0
fCombatFlankingStepDistanceMin,2.85
fCombatFlankingStepDistanceMult,0.67
fCombatFlankingVarianceMax,0.5
fCombatFleeAllyDistanceMinMult,0.4
fCombatFleeAllyRadius,1.0
fCombatFleeAllyThreatSeenTime,30.0
fCombatFleeCoverDistanceMaxMult,1.0
fCombatFleeCoverDistanceMinMult,0.25
fCombatFleeCoverPathRetryTime,0.5
fCombatFleeCoverSearchDistanceMult,1.0
fCombatFleeCoverSearchRadiusMult,0.75
fCombatFleeCoverUpdateTime,0.5
fCombatFleeDistanceExterior,64.0
fCombatFleeDistanceInteriorMult,0.5
fCombatFleeDoorDistanceMaxMult,0.25
fCombatFleeDoorTargetCheckDistance,2.0
fCombatFleeInitialDoorRestrictChance,0.75
fCombatFleeLastAttackedMinimumTime,120.0
fCombatFleeLastDoorRestrictTime,30.0
fCombatFleeRangedAttackRangeBuffer,5.0
fCombatFleeRangedAttackTimeMax,4.0
fCombatFleeRangedAttackTimeMin,2.0
fCombatFleeSupportPartnerRetryDelay,30.0
fCombatFleeSupportPartnerTargetDistance,15.0
fCombatFleeSupportPartnerUsingCoverScoreMult,0.25
fCombatFleeSupportTargetThreatDistance,20.0
fCombatFleeTargetAvoidRadius,4.0
fCombatFleeTargetEngagedDistanceThresholdMult,2.0
fCombatFleeTargetGatherRadius,48.0
fCombatFleeTargetUnengagedDistanceMult,0.5
fCombatFleeTargetUnengagedTime,30.0
fCombatFleeUseDoorChance,0.33
fCombatFleeUseDoorRestrictTime,15.0
fCombatFleeWaitForBleedoutTime,2.0
fCombatFlightEffectiveDistance,8.0
fCombatFlightMinimumRange,24.0
fCombatFlyingAttackChanceMax,1.0
fCombatFlyingAttackTargetDistanceThreshold,4.0
fCombatFollowRadiusMult,3.0
fCombatFollowTargetAccelerationMult,5.0
fCombatFollowTargetAimConeAngle,120.0
fCombatFollowTargetAvoidAimConeAngle,90.0
fCombatFollowTargetAvoidDistanceMult,1.0
fCombatFollowTargetCheckNearPathDistance,1.5
fCombatFollowTargetCheckNearPathDistanceThreshold,1.0
fCombatFollowTargetDecelerationMult,5.0
fCombatFollowTargetDesiredGoalAngle,135.0
fCombatFollowTargetLeaderMatchSpeedTime,5.0
fCombatFollowTargetMatchAimDistanceMax,16.0
fCombatFollowTargetMatchAimDistanceMin,12.0
fCombatFollowTargetMatchSpeedTime,5.0
fCombatFollowTargetMatchStanceDistanceMax,4.0
fCombatFollowTargetMatchStanceDistanceMin,2.0
fCombatFollowTargetMinDistanceMult,0.5
fCombatFollowTargetRetryTime,3.0
fCombatFollowTargetStationaryDistanceOffset,3.0
fCombatFollowTargetStationarySpeedThreshold,1.0
fCombatFollowTargetUpdateTime,0.1
fCombatForwardAttackChance,0.25
fCombatGiantCreatureReachMult,2.0
fCombatGrenadeBounceTimeMax,5.0
fCombatGrenadeBounceTimeMin,0.5
fCombatGroundAttackChanceMax,1.0
fCombatGroundAttackTimeMax,15.0
fCombatGroundAttackTimeMin,7.5
fCombatGroupCombatStrengthUpdateTime,2.0
fCombatGroupCombatStrengthUpdateTimeLimit,0.05
fCombatGroupMemberKilledCommentDistance,16.0
fCombatGroupMemberKilledGlanceDistance,10.0
fCombatGroupMemberKilledGlanceStartTimeMax,0.33
fCombatGroupMemberKilledGlanceTimeMax,1.5
fCombatGroupMemberKilledGlanceTimeMin,0.75
fCombatGroupOffensiveMultMinimumAngle,20.0
fCombatGroupPotentialMemberDistance,75.0
fCombatGroupPotentialMemberDistanceSpace,5000.0
fCombatGroupUpdateInitialTime,0.5
fCombatGroupUpdateTime,1.0
fCombatGuardRadiusMult,1.5
fCombatHealthRegenRateMult,0.75
fCombatHideAttackedTimeThreshold,1.0
fCombatHideCheckViewConeDistanceMax,64.0
fCombatHideCheckViewConeDistanceMin,16.0
fCombatHidePlayerTeammateDistanceMax,6.0
fCombatHidePlayerTeammateDistanceMin,4.0
fCombatHideUnreachableLocationDistance,2.0
fCombatHideUnreachableLocationDistancePlayer,24.0
fCombatHideUnreachableLocationTargetDistanceMult,1.0
fCombatHitConeAngle,70.0
fCombatHoverChanceMax,1.0
fCombatHoverHeightMax,24.0
fCombatHoverLOSLostTimeLimit,5.0
fCombatHoverOptimalRangeBufferDistance,4.0
fCombatHoverStrafeDistanceMin,12.0
fCombatHoverTimeMax,120.0
fCombatHoverTimeMin,10.0
fCombatInitialMovementDelayTime,0.25
fCombatInTheWayTimer,1.0
fCombatInventoryAttackRangeModifier,8.0
fCombatInventoryDesiredRangeScoreMultMax,10.0
fCombatInventoryDesiredRangeScoreMultMid,2.0
fCombatInventoryDesiredRangeScoreMultMin,1.5
fCombatInventoryDualWieldScorePenalty,0.01
fCombatInventoryEquipmentMinScoreMult,0.1
fCombatInventoryEquippedScoreBonus,0.1
fCombatInventoryGrenadeEquipRange,8.0
fCombatInventoryMaxRangeEquippedBonus,6.0
fCombatInventoryMaxRangeScoreMult,0.1
fCombatInventoryMeleeEquipRange,4.0
fCombatInventoryMinEquipTimeBlock,5.0
fCombatInventoryMinEquipTimeMagic,3.0
fCombatInventoryMinEquipTimeStaff,5.0
fCombatInventoryMinEquipTimeTorch,5.0
fCombatInventoryMinEquipTimeWeapon,5.0
fCombatInventoryMinRangeScoreMult,0.1
fCombatInventoryMinRangeUnequippedBonus,4.0
fCombatInventoryOptimalRangeCollisionOffset,0.01
fCombatInventoryOptimalRangeMultMin,2.0
fCombatInventoryOptimalRangePercent,0.5
fCombatInventoryOptimalWeaponRangeDamagePercent,0.75
fCombatInventoryOptimalWeaponRangeMax,100.0
fCombatInventoryOptimalWeaponRangeMaxSpace,4000.0
fCombatInventoryOptimalWeaponRangeScopeMax,150.0
fCombatInventoryRangedScoreMult,2.0
fCombatInventoryResourceCurrentRequiredMult,1.0
fCombatInventoryResourceDesiredRequiredMult,2.0
fCombatInventoryResourceRegenTime,3.0
fCombatInventoryShieldEquipRange,4.0
fCombatInventoryThrownEquipRange,8.0
fCombatInventoryTorchEquipRange,4.0
fCombatInventoryUpdateTimer,5.0
fCombatIronSightsRangeMult,5.0
fCombatItemBuffTimer,45.0
fCombatItemRestoreTimer,30.0
fCombatKillMoveDamageMult,10.0
fCombatLandingAvoidActorRadius,1.0
fCombatLandingSearchDistance,96.0
fCombatLandingZoneDistance,96.0
fCombatLineOfSightTimer,0.25
fCombatLocationTargetRadiusMin,10.0
fCombatLowCombatUpdateTime,1.0
fCombatLowFleeingTargetHitPercent,0.25
fCombatLowMaxAttackDistance,2048.0
fCombatLowTargetHitPercent,0.5
fCombatMagicArmorDistanceMax,8.0
fCombatMagicArmorDistanceMin,4.0
fCombatMagicArmorMinCastTime,15.0
fCombatMagicBoundItemDistance,16.0
fCombatMagicBuffDuration,30.0
fCombatMagicChameleonMinCastTime,10.0
fCombatMagicCloakDistanceMax,6.0
fCombatMagicCloakDistanceMin,2.0
fCombatMagicCloakMinCastTime,5.0
fCombatMagicConcentrationFiringArcMult,1.5
fCombatMagicConcentrationMinCastTime,2.0
fCombatMagicConcentrationScoreDuration,3.0
fCombatMagicDashDistance,2.5
fCombatMagicDashHeadingAngle,5.0
fCombatMagicDashRestrictTime,2.5
fCombatMagicDefaultLongDuration,30.0
fCombatMagicDefaultMinCastTime,1.0
fCombatMagicDefaultShortDuration,15.0
fCombatMagicDisarmDistance,4.0
fCombatMagicDisarmRestrictTime,30.0
fCombatMagicDualCastChance,0.33
fCombatMagicDualCastInterruptTime,2.5
fCombatMagicIdleTime,0.25
fCombatMagicImmediateAimVariance,0.5
fCombatMagicInvisibilityDistance,16.0
fCombatMagicInvisibilityMinCastTime,15.0
fCombatMagicLightMinCastTime,10.0
fCombatMagicMovementRestrictionAttackRangeOffset,-10.0
fCombatMagicMovementRestrictionSpeedMultThreshold,90.0
fCombatMagicMovementRestrictionTargetAimAngle,30.0
fCombatMagicOffensiveMinCastTime,3.0
fCombatMagicParalyzeDistance,6.0
fCombatMagicParalyzeMinCastTime,2.0
fCombatMagicParalyzeRestrictTime,30.0
fCombatMagicProjectileFiringArc,30.0
fCombatMagicReanimateDistance,16.0
fCombatMagicReanimateMinCastTime,15.0
fCombatMagicReanimateRestrictTime,30.0
fCombatMagicStaggerDistance,8.0
fCombatMagicStaggerRestrictTimeMax,15.0
fCombatMagicStaggerRestrictTimeMin,7.5
fCombatMagicSummonMinCastTime,15.0
fCombatMagicSummonRestrictTime,30.0
fCombatMagicTacticalDuration,30.0
fCombatMagicTargetEffectMinCastTime,10.0
fCombatMagicUsePotionWaitTime,3.0
fCombatMagicWardAttackRangeDistance,6.0
fCombatMagicWardAttackReachMult,1.5
fCombatMagicWardCooldownTime,1.0
fCombatMagicWardMagickaCastLimit,0.25
fCombatMagicWardMagickaEquipLimit,0.5
fCombatMagicWardMinCastTime,1.5
fCombatMaintainOptimalRangeBufferDistance,0.5
fCombatMaintainOptimalRangeCheckPathTime,0.5
fCombatMaintainOptimalRangeDelayTime,3.0
fCombatMaintainOptimalRangeDistanceMin,1.0
fCombatMaintainOptimalRangeFullSpeedRadius,24.0
fCombatMaintainOptimalRangeInitialMaxAngleMult,0.75
fCombatMaintainOptimalRangeLateralAimAngleMax,12.0
fCombatMaintainOptimalRangeLateralAimAngleMin,4.0
fCombatMaintainOptimalRangeLateralHeadingAngle,1.0
fCombatMaintainOptimalRangeLateralRotateMult,2.0
fCombatMaintainOptimalRangeLocationWidthMult,2.0
fCombatMaintainOptimalRangeMaxBackwardAngle,60.0
fCombatMaintainOptimalRangeMaxForwardAngle,30.0
fCombatMaintainOptimalRangeMaxNoStrafeAngle,15.0
fCombatMaintainOptimalRangeMinBackwardDistance,1.0
fCombatMaintainOptimalRangeMinForwardDistance,8.0
fCombatMaintainOptimalRangeOffsetAngle,8.0
fCombatMaintainOptimalRangeOffsetMaxRotateMult,0.5
fCombatMaintainOptimalRangeRepathBackwardDistance,4.0
fCombatMaintainOptimalRangeRepathForwardDistance,2.0
fCombatMaintainOptimalRangeRepathMinDistance,3.0
fCombatMaintainOptimalRangeRepathTime,2.5
fCombatMaintainOptimalRangeStopMultBackward,0.25
fCombatMaintainOptimalRangeStopMultForward,0.75
fCombatMaintainOptimalRangeSwitchDirectionAimAngle,1.0
fCombatMaintainOptimalRangeSwitchDirectionAngle,2.0
fCombatMaintainOptimalRangeSwitchDirectionThresholdAngle,1.0
fCombatMantleCollisionQueryDistance,1.0
fCombatMantleCollisionQueryForwardOffsetCover,0.52
fCombatMantleCollisionQueryForwardOffsetCrouch,0.75
fCombatMantleCollisionQueryHeight,1.5
fCombatMantleCollisionQueryHeightThreshold,0.03
fCombatMantleCollisionQueryHorizontalOffsetCover,0.21
fCombatMantleCollisionQueryHorizontalOffsetCrouch,-0.09
fCombatMantleCollisionQueryResultOffset,0.06
fCombatMantleCollisionQueryTestOffset,0.05
fCombatMaxHoldScore,30.0
fCombatMaximumOptimalRange,150.0
fCombatMaximumOptimalRangeMultMax,1.33
fCombatMaximumOptimalRangeMultMid,1.0
fCombatMaximumOptimalRangeMultMin,0.67
fCombatMaximumOptimalRangeSpace,5000.0
fCombatMaximumProjectileRange,200.0
fCombatMaximumRange,200.0
fCombatMaximumRangeSpace,10000.0
fCombatMaximumSpaceProjectileRange,10000.0
fCombatMeleeIdleQuickTime,0.05
fCombatMeleeIdleTime,0.25
fCombatMeleeMinimumDodgingTime,0.25
fCombatMeleeStrikeAngleDeadPenalty,30.0
fCombatMeleeStrikeAngleNonHostilePenalty,15.0
fCombatMeleeTrackTargetDistanceMax,8.0
fCombatMeleeTrackTargetDistanceMin,2.0
fCombatMissileImpaleDepth,-4.0
fCombatMissileLimbOffset,4.0
fCombatMissileStickDepth,2.0
fCombatMonitorBuffsTimer,3.0
fCombatMovementRequestActivateTargetDisableAimDistance,4.0
fCombatMovementRequestActivateTargetOffset,0.1
fCombatMovementRequestActivateTargetPathFinishedAngle,15.0
fCombatMovementRequestActivateTargetPathFinishedDistance,0.25
fCombatMusicGroupThreatRatioMax,2.0
fCombatMusicGroupThreatRatioMin,0.5
fCombatMusicGroupThreatRatioTimer,1.0
fCombatMusicNearCombatInnerRadius,2500.0
fCombatMusicNearCombatOuterRadius,3500.0
fCombatMusicPlayerCombatStrengthCap,35000.0
fCombatMusicPlayerNearStrengthMult,1.0
fCombatMusicPlayerTargetedThreatRatio,15.0
fCombatMusicStopTime,5.0
fCombatMusicUpdateTime,1.0
fCombatOffensiveBashChanceMax,0.05
fCombatOptimalActiveMaxRangeMax,150.0
fCombatOptimalActiveMinimumRangeMax,1.0
fCombatOptimalActiveMinimumRangeMid,2.0
fCombatOptimalActiveMinimumRangeMin,6.0
fCombatOptimalActiveMinRangeMult,0.33
fCombatOptimalActiveMinRangeOffset,16.0
fCombatOptimalActiveRangeActorOffset,2.0
fCombatOptimalMaxRangeOffsetMin,2.0
fCombatOptimalMaxRangeOffsetMultMax,0.25
fCombatOptimalMaxRangeOffsetMultMid,0.1
fCombatOptimalMaxRangeOffsetMultMin,0.1
fCombatOptimalMinRangeOffsetMin,2.0
fCombatOptimalMinRangeOffsetMultMax,0.1
fCombatOptimalMinRangeOffsetMultMid,0.1
fCombatOptimalMinRangeOffsetMultMin,0.33
fCombatOptimalRangeMultMax,1.5
fCombatOptimalRangeMultMid,1.0
fCombatOptimalRangeMultMin,0.1
fCombatOptimalRangeTargetVisibilityMultMax,1.0
fCombatOptimalRangeTargetVisibilityMultMin,0.33
fCombatOptimalRangeTargetVisibilityThresholdMax,0.5
fCombatOrbitDistance,64.0
fCombatOrbitTimeMax,12.0
fCombatOrbitTimeMin,3.0
fCombatOxygenRegenRateMult,0.75
fCombatParalyzeTacticalDuration,10.0
fCombatParryChanceMax,1.0
fCombatPathingAccelerationMult,2.0
fCombatPathingAddNodeMaxCost,1073741824.0
fCombatPathingCheckLocationRadiusOffset,0.1
fCombatPathingCheckLocationSpacingDistance,1.5
fCombatPathingCurvedPathSmoothingMult,0.1
fCombatPathingDecelerationMult,2.0
fCombatPathingDefaultTargetHeight,0.5
fCombatPathingFindValidNavmeshLocationBuffer,0.25
fCombatPathingFindValidNavmeshLocationOffset,0.0
fCombatPathingFloatHeightOffset,1.0
fCombatPathingGetPathDistanceThresholdMult,6.0
fCombatPathingGoalRayCastPathDistance,8.0
fCombatPathingHeightOffsetMult,3.0
fCombatPathingIncompletePathMinDistance,4.0
fCombatPathingInitialHeadingSpeedThreshold,1.5
fCombatPathingLocationCenterOffsetMult,0.02
fCombatPathingNormalizedRotationSpeed,2.25
fCombatPathingObstacleAvoidNodeCost,1.0
fCombatPathingPreferredAreaCostMult,0.5
fCombatPathingPreferredAreaExitCost,4.0
fCombatPathingRefLocationUpdateDistance,0.5
fCombatPathingRefLocationUpdateTimeMax,2.5
fCombatPathingRefLocationUpdateTimeMin,0.25
fCombatPathingRefLocationUpdateTimeSpeedMultMax,5.0
fCombatPathingRefLocationUpdateTimeSpeedMultMin,1.5
fCombatPathingRetryWaitTime,0.25
fCombatPathingRotationAccelerationMult,2.0
fCombatPathingStartRayCastPathDistance,8.0
fCombatPathingStopDecelerationMult,4.0
fCombatPathingStopImmediateDecelerationMult,100000.0
fCombatPathingStraightPathCheckDistance,6.0
fCombatPathingStraightPathIntervalDistance,0.5
fCombatPathingStraightPathRadiusMin,0.1
fCombatPathingStraightPathSideEndOffsetMult,1.0
fCombatPathingStraightPathSideStartOffsetMult,1.0
fCombatPathingStraightRayCastPathDistance,16.0
fCombatPathingTeleportDoorGoalRadius,1.0
fCombatPathingTeleportNodeHeightOffset,-16.0
fCombatPathingTunnelControllerUpdateTime,0.1
fCombatPathingTunnelHavokSearchDistance,32.0
fCombatPathingTunnelRestrictedSearchCost,24.0
fCombatPathingTunnelSearchCostDistanceMax,16.0
fCombatPathingTunnelSearchCostDistanceMin,4.0
fCombatPathingTunnelSearchCostMax,16.0
fCombatPathingTunnelSearchCostMin,6.0
fCombatPathingTunnelSearchCurvedPathDistanceMin,8.0
fCombatPathingUpdatePathCostMult,0.67
fCombatPerchAttackChanceMax,1.0
fCombatPerchAttackTimeMax,15.0
fCombatPerchAttackTimeMin,4.0
fCombatPerchMaxTargetAngle,75.0
fCombatPlayerBleedoutHealthDamageMult,1.0
fCombatPlayerBodyPartDamageMult,1.0
fCombatPlayerLimbDamageMult,1.0
fCombatPositionAngleBuffer,0.25
fCombatPositionLOFMinimumRange,6.0
fCombatPositionRadiusBuffer,0.1
fCombatPredictDamageExplosionAltDistance,192.0
fCombatPredictDamageExplosionDistance,64.0
fCombatProjectedPointForTargetMaxDistance,200.0
fCombatProjectedPointForTargetMinDistance,0.01
fCombatProjectileGrenadeMaxRangeMult,1.0
fCombatProjectileMaxRangeMult,0.9
fCombatProjectileMaxRangeOptimalMult,0.85
fCombatProjectileMinRangeDistanceMax,150.0
fCombatProjectileMinRangeDistanceMin,75.0
fCombatProjectileMinRangeMax,8.0
fCombatProjectileMinRangeMin,4.0
fCombatProvideSuppressiveFireBlockedTimeLimit,2.5
fCombatProvideSuppressiveFireCoverScoreMult,0.25
fCombatProvideSuppressiveFireGroupPercentMax,1.0
fCombatProvideSuppressiveFireMaximumTimeLimit,10.0
fCombatProvideSuppressiveFireSuppressingScoreMult,0.5
fCombatProvideSuppressiveFireUpdateTime,0.25
fCombatQuestActorOffNavmeshTimeThreshold,10.0
fCombatRadiusMinMult,0.9
fCombatRangedBowAimVariance,0.9
fCombatRangedBowAttackChanceLastAttackBonus,0.5
fCombatRangedBowAttackChanceLastAttackBonusTime,10.0
fCombatRangedBowAttackChanceMax,1.0
fCombatRangedBowAttackChanceMin,0.05
fCombatRangedBowAttackHoldTimeAbsoluteMin,0.1
fCombatRangedBowAttackHoldTimeMax,1.5
fCombatRangedBowAttackHoldTimeMin,0.25
fCombatRangedBowAttackHoldTimeMinDistance,4.0
fCombatRangedBowAttackMaximumHoldTime,10.0
fCombatRangedBowProjectileFiringArc,30.0
fCombatRangedDistance,16.0
fCombatRangedGrenadeAdvancingThrowChanceMax,1.0
fCombatRangedGrenadeExplosionRadiusPower,0.25
fCombatRangedGrenadeFlushTargetChanceMax,1.0
fCombatRangedGrenadeFlushTargetDelay,15.0
fCombatRangedGrenadeFlushTargetGroupDelay,5.0
fCombatRangedGrenadeFlushTargetLastSeenTime,5.0
fCombatRangedGrenadeIdleTime,0.5
fCombatRangedGrenadeProjectileDelay,0.5
fCombatRangedGrenadeProjectileFiringArc,30.0
fCombatRangedGrenadeSuppressChance,0.75
fCombatRangedGrenadeSuppressChanceSelf,0.5
fCombatRangedGrenadeSuppressScoreMult,0.25
fCombatRangedGrenadeThrowAtGroupChanceMax,1.0
fCombatRangedGrenadeThrowAtGroupMinExplosionRadius,3.0
fCombatRangedGrenadeThrowChanceGroupTimeMult,2.0
fCombatRangedGrenadeThrowChanceMax,0.25
fCombatRangedGrenadeThrowChanceMultCover,0.5
fCombatRangedGrenadeThrowChanceMultInitial,2.0
fCombatRangedGrenadeThrowChanceMultLimited,0.25
fCombatRangedGrenadeThrowChanceMultMax,5.0
fCombatRangedGrenadeThrowChanceMultMin,1.0
fCombatRangedGrenadeThrowChanceMultSuppressing,10.0
fCombatRangedGrenadeThrowChanceMultTimeMax,60.0
fCombatRangedGrenadeThrowChanceMultTimeMin,10.0
fCombatRangedGrenadeThrowDelay,10.0
fCombatRangedGrenadeThrowGroupDelay,10.0
fCombatRangedGrenadeThrowMinimumRange,8.0
fCombatRangedGrenadeThrowUnreachableDelay,5.0
fCombatRangedGunAccuracyExplosionRadiusMult,0.5
fCombatRangedGunAccuracyMinAccuracy,0.4
fCombatRangedGunAccuracyMinFireConeSize,0.1
fCombatRangedGunAccuracyMinRange,8.0
fCombatRangedGunAccuracyRoFCapacityThreshold,100.0
fCombatRangedGunAccuracyRoFMult,3.0
fCombatRangedGunAccuracyRoFThreshold,20.0
